"Gene","Cluster","logFC","pValue","padj"
"V32775",2,0.972975029468046,0.0467784536461606,0.0614902056032098
"V13818",2,0.971502811938962,0.0467807503726782,0.0614914290143699
"V20908",2,0.971642710120657,0.0467860876232552,0.0614966488848901
"V19241",1,0.940564363262935,0.0467913500469857,0.0615008537002628
"V2061",1,0.959062360647787,0.0467920190687615,0.0615008537002628
"V16187",1,0.965121460344365,0.0467943505863234,0.0615021223837474
"V10769",2,0.972330961286669,0.0467965288025765,0.0615031895141159
"V7516",2,0.977614062299118,0.0468030309623756,0.0615099392377478
"V40134",1,0.953141198330696,0.0468045950907739,0.0615101990485852
"V37827",2,0.969572704049494,0.0468074916799421,0.0615107001344542
"V35049",2,0.971780708650675,0.0468077113720786,0.0615107001344542
"V25703",2,0.97033845043162,0.0468090757259994,0.0615107001344542
"V28738",2,0.971349600052142,0.0468136797609826,0.0615135734725499
"V23293",1,0.979854145012647,0.0468139953353907,0.0615135734725499
"V12008",2,0.973197710754921,0.0468181348259394,0.0615172170579895
"V11539",2,0.978062116077725,0.0468240855899231,0.061523240304448
"V9569",2,0.969017262319945,0.0468277500818965,0.0615262593017299
"V18412",1,0.982483885757186,0.0468322178168656,0.0615289326983363
"V22700",1,0.96488423821948,0.0468349952460834,0.0615289326983363
"V29968",2,0.972183371219891,0.0468350855469986,0.0615289326983363
"V41055",1,0.97163347725078,0.0468352522250027,0.0615289326983363
"V1286",2,0.967825749079108,0.046840684090461,0.0615342728749227
"V9105",2,0.975469405645819,0.0468457861822398,0.06153797140458
"V38398",2,0.968175089798892,0.0468469433873547,0.06153797140458
"V24616",2,0.970217916665273,0.0468490339969096,0.06153797140458
"V6974",1,0.966232697075468,0.0468493687452026,0.06153797140458
"V30655",1,0.980204645016491,0.0468503347330082,0.06153797140458
"V835",2,0.968033648851372,0.0468536896194517,0.061540582347678
"V20093",2,0.972731230580732,0.0468551239680076,0.0615406706567812
"V30252",1,0.985142295152085,0.0468592709496553,0.0615443216957091
"V29468",2,0.975555917680802,0.0468620012146186,0.0615461118796807
"V39939",2,0.969622614098037,0.0468737109780348,0.0615569875588205
"V23566",2,0.971068716748821,0.0468743774768318,0.0615569875588205
"V26991",3,0.973021738769819,0.0468754428675687,0.0615569875588205
"V35704",3,0.944895975741345,0.0468757520055272,0.0615569875588205
"V41034",2,0.967171806261327,0.0468796948725543,0.061560369448309
"V18821",2,0.97073697079459,0.0468841165017647,0.0615643798117598
"V39368",2,0.977424171975734,0.0468865740441239,0.0615658109385753
"V13562",2,0.972479489456139,0.046889713544221,0.0615681374206781
"V43665",3,0.982804003280259,0.046893211478603,0.0615709343924079
"V8116",2,0.97141533210351,0.0468967863855847,0.0615738322632957
"V23196",1,0.98303604100696,0.0469004082862865,0.0615752280074857
"V36317",2,0.957895171036573,0.0469005851981042,0.0615752280074857
"V44981",3,0.97671863225141,0.0469051748108439,0.0615784890899372
"V4811",2,0.969956830869301,0.0469062602215987,0.0615784890899372
"V13024",2,0.974381528730371,0.046908151960374,0.0615784890899372
"V21268",1,0.976012701546502,0.0469085409170951,0.0615784890899372
"V15318",1,0.968084220818818,0.0469121955430227,0.0615814907957881
"V11349",2,0.971373947005796,0.0469181909167773,0.0615875649292488
"V42066",2,0.975222511639255,0.0469196139447472,0.0615876369546508
"V7428",2,0.972879011218776,0.0469253572428782,0.0615922517465773
"V20849",2,0.971955483597572,0.0469271505223461,0.0615922517465773
"V26162",2,0.969096464193914,0.0469297181625068,0.0615922517465773
"V31046",1,0.961992004399157,0.0469305510481798,0.0615922517465773
"V14334",1,0.972463050468561,0.0469337727468322,0.0615922517465773
"V9184",2,0.978732037122087,0.0469348186793981,0.0615922517465773
"V40335",1,0.938553357595678,0.0469354811055916,0.0615922517465773
"V40372",1,0.956461836787806,0.0469359988419483,0.0615922517465773
"V32696",1,0.980945602781069,0.046936150019678,0.0615922517465773
"V34897",2,0.973268898354411,0.0469368122606817,0.0615922517465773
"V26064",2,0.970696535478653,0.0469385757651843,0.06159277038536
"V3181",1,0.959834985918276,0.0469412024599855,0.0615944216386711
"V16355",1,0.967480516724531,0.0469471866432451,0.0616004782331792
"V8571",2,0.976147530033416,0.0469488270934558,0.0616008351291802
"V43759",2,0.970185763931339,0.0469521707513806,0.061602165834654
"V2009",2,0.968574046234574,0.046953003851637,0.061602165834654
"V41321",1,0.98777691600996,0.0469544912506769,0.061602165834654
"V17661",3,0.983684810357412,0.0469553152086782,0.061602165834654
"V1569",2,0.98673806100164,0.0469571928327676,0.0616024238092332
"V7365",2,0.971585169184034,0.0469582488190609,0.0616024238092332
"V8789",2,0.970472267913362,0.046959986952326,0.0616029087180229
"V33149",3,0.97321201730314,0.0469658979587672,0.0616062523550919
"V13779",2,0.972204511053896,0.0469677714247102,0.0616062523550919
"V44469",2,0.970616244497156,0.0469678125830928,0.0616062523550919
"V41348",1,0.97264572817155,0.0469692301339474,0.0616062523550919
"V8680",1,0.966663183713177,0.0469696259261662,0.0616062523550919
"V30195",2,0.981695819420547,0.0469715803309543,0.0616062523550919
"V14458",2,0.974103056837919,0.0469726332048051,0.0616062523550919
"V15881",1,0.980898955976966,0.0469734843848455,0.0616062523550919
"V25962",2,0.960254077921734,0.0469784455518475,0.0616109639469879
"V21431",2,0.974918963482082,0.0469829163279733,0.0616136490364562
"V6555",2,0.971521267201856,0.0469843930859626,0.0616136490364562
"V25471",1,0.967768519900945,0.0469845991441616,0.0616136490364562
"V43471",2,0.971214683514785,0.0469861177381248,0.0616138455482897
"V14049",1,0.960518373128326,0.0469886159321093,0.0616153265805558
"V11533",2,0.964310100944487,0.0469922561997137,0.0616183050635046
"V12280",3,0.969106136842532,0.0470114273302183,0.0616416475275924
"V36562",2,0.968553676352461,0.0470166188633691,0.0616466590392217
"V11436",2,0.971241790213144,0.047018943353632,0.0616478847716245
"V31527",2,0.963748788506435,0.0470202926968556,0.0616478847716245
"V36355",1,0.980746633926868,0.0470238749306037,0.0616490614078139
"V22798",1,0.971850813461276,0.047023929190241,0.0616490614078139
"V43778",1,0.963822259813064,0.0470268610762095,0.0616511096294252
"V42170",2,0.957661890107525,0.0470306562139794,0.0616542894016042
"V39565",1,0.964388714637304,0.0470394076856291,0.0616639662473745
"V27347",1,0.97569464581896,0.0470455148389999,0.0616701761932901
"V20827",1,0.979273637621839,0.0470516567257777,0.0616764313069183
"V39706",2,0.978899992823995,0.0470585935202944,0.061683728009902
"V19684",1,0.967464877124531,0.0470760188015345,0.0617047720452807
"V38496",1,0.965011392724274,0.0470794679035579,0.0617074961471773
"V1646",2,0.958154762873415,0.0470845154977419,0.0617111405208823
"V9100",2,0.968294659929524,0.0470849901661718,0.0617111405208823
"V13436",2,0.972365828470176,0.0470932801043185,0.0617202085741374
"V16308",1,0.966429832008626,0.0471001342774155,0.0617272148730367
"V1463",2,0.965792219329491,0.0471013685143605,0.0617272148730367
"V6488",1,0.978417873959993,0.0471033256027537,0.061727982591207
"V25522",2,0.971274209820078,0.0471095556787479,0.0617343497679496
"V20745",2,0.970590120070241,0.0471113450978497,0.0617348975192042
"V29651",2,0.972906199851662,0.0471144512523512,0.0617366907745745
"V18221",1,0.974419435726287,0.0471154565116013,0.0617366907745745
"V16863",2,0.969922991585399,0.0471203923845322,0.0617413611756576
"V31032",1,0.971448039373935,0.0471267211334086,0.0617478563226332
"V4754",1,0.985662267407148,0.0471310428250208,0.0617507978108085
"V12330",2,0.971221027154366,0.0471317096786351,0.0617507978108085
"V3685",2,0.960973893088756,0.0471372450729384,0.0617554546020985
"V41196",2,0.97387703989599,0.0471380077780319,0.0617554546020985
"V3314",3,0.944074095837469,0.0471419391634074,0.0617588077017777
"V2201",1,0.951029945811119,0.0471444005639124,0.0617602348927453
"V14240",2,0.96615237775227,0.0471464685864977,0.0617611466816399
"V11760",1,0.978261683742288,0.0471500163329838,0.0617639967765471
"V10033",2,0.977350846935561,0.0471571242864426,0.0617676176487802
"V4756",2,0.980658409089424,0.0471588296746527,0.0617676176487802
"V35083",1,0.989982019612466,0.0471599277203469,0.0617676176487802
"V24664",2,0.970039586525158,0.0471602634001978,0.0617676176487802
"V39857",2,0.962977632133556,0.0471605780096863,0.0617676176487802
"V33022",2,0.958743655612098,0.04716101340861,0.0617676176487802
"V6343",1,0.965375562846291,0.0471657049612801,0.0617719649946765
"V18365",2,0.96934146678011,0.0471688686852307,0.0617737228556242
"V15430",2,0.972656813829429,0.047169791752002,0.0617737228556242
"V18256",3,0.964955884903596,0.0471711880870013,0.0617737543415477
"V19661",1,0.974541226139488,0.0471738500522196,0.0617754432029284
"V25076",3,0.988682052838497,0.0471768813044274,0.0617776155433674
"V1753",2,0.973281888552005,0.0471805172404076,0.0617805795612459
"V32143",1,0.968256472159066,0.0471853341616035,0.0617850898040777
"V18430",2,0.97058603737861,0.0471879032045436,0.061786656469139
"V3619",2,0.966557121859008,0.0471894007996463,0.0617867906165134
"V585",3,0.982391681411708,0.0471908787087097,0.0617867906165134
"V11018",1,0.969945042323166,0.0471922354865959,0.0617867906165134
"V19363",2,0.972238752348551,0.0471934959850623,0.0617867906165134
"V24782",1,0.965532563466532,0.0471962325522495,0.0617870848779894
"V9869",1,0.980510522686701,0.0471964659231293,0.0617870848779894
"V19950",1,0.977263206566591,0.0471984992632471,0.0617875811465007
"V38412",2,0.969878936128173,0.0472001995981653,0.0617875811465007
"V41428",2,0.9664516293845,0.0472009628005302,0.0617875811465007
"V29610",2,0.961087210454211,0.0472058817541048,0.0617906728734572
"V44293",1,0.975241965495542,0.0472060699793001,0.0617906728734572
"V17509",2,0.970386655573509,0.0472076358172552,0.06179092571643
"V24766",2,0.973679431184834,0.0472150843003121,0.0617988782210558
"V33912",1,0.966992809818633,0.0472242699905903,0.0618091039928597
"V44808",2,0.96529244499296,0.0472359565307902,0.0618206477964645
"V1367",2,0.975606737542575,0.0472381593267749,0.0618206477964645
"V23204",3,0.978632774447077,0.0472414946050694,0.0618206477964645
"V28623",3,0.976694232448611,0.0472419773528011,0.0618206477964645
"V42201",2,0.971845205151605,0.0472429607993495,0.0618206477964645
"V36419",1,0.974332969937685,0.0472432683683336,0.0618206477964645
"V30150",2,0.971406903678108,0.0472433164451416,0.0618206477964645
"V19813",1,0.975381314193084,0.0472440765266284,0.0618206477964645
"V14545",2,0.96784110786372,0.0472461670389519,0.0618213863319101
"V14569",2,0.971481186615274,0.0472475079455757,0.0618213863319101
"V41027",1,0.979123141755268,0.0472487609766308,0.0618213863319101
"V34629",2,0.971498954722342,0.0472573710255615,0.0618306969612455
"V5266",3,0.966419261658923,0.0472586240064114,0.0618306969612455
"V38444",1,0.969612568293088,0.0472634231541478,0.0618319963993441
"V29247",2,0.984522824640734,0.0472636094233606,0.0618319963993441
"V12188",2,0.961149809718828,0.047264830642259,0.0618319963993441
"V25509",1,0.976841950848203,0.0472651115428508,0.0618319963993441
"V44705",2,0.976744499379954,0.0472763924510217,0.0618449567342636
"V24389",3,0.988555819018118,0.0472802079977976,0.061845868189237
"V35224",2,0.971937246067383,0.0472823230704746,0.061845868189237
"V23943",2,0.965928310743482,0.0472825340716406,0.061845868189237
"V16634",2,0.974532472886688,0.0472825847769097,0.061845868189237
"V8017",2,0.975275047221851,0.0472859441214528,0.0618472756407394
"V12991",2,0.981247476512916,0.0472881389570038,0.0618472756407394
"V15743",1,0.97457849516364,0.0472891513283212,0.0618472756407394
"V4239",2,0.97469452714988,0.047289156509577,0.0618472756407394
"V43416",1,0.972235102781495,0.0472918319752528,0.0618489778142361
"V30378",3,0.938323896646479,0.0472961470129371,0.0618528240837676
"V21999",1,0.961475574345272,0.0473001513163648,0.0618562637704422
"V12372",2,0.975159849911912,0.0473036306780679,0.0618590167903213
"V41875",2,0.968224435846053,0.0473067776694124,0.0618600922233494
"V32640",1,0.983422410923206,0.0473072620636283,0.0618600922233494
"V27834",2,0.964540104779228,0.0473087136817867,0.0618600922233494
"V24110",1,0.986533607016152,0.0473110059276376,0.0618600922233494
"V15115",1,0.984276758982781,0.0473113241156386,0.0618600922233494
"V9291",2,0.971063410656421,0.0473230246201716,0.0618709110720057
"V30200",1,0.976259169260462,0.0473232418706922,0.0618709110720057
"V30050",3,0.987686590177321,0.0473237218509437,0.0618709110720057
"V36815",1,0.960269535810059,0.0473280454120066,0.0618747666188858
"V23249",2,0.969490707984597,0.047330717721501,0.0618764632252017
"V40402",1,0.965855648018972,0.0473376842460396,0.0618837734894428
"V24980",1,0.918751456701489,0.0473469032781468,0.0618936321507367
"V39750",1,0.965541418093448,0.047349633134295,0.0618936321507367
"V29481",2,0.968085384698639,0.0473500826374576,0.0618936321507367
"V9979",2,0.975735815942691,0.0473507254028007,0.0618936321507367
"V21772",2,0.966250255191809,0.047358982881537,0.0619026282532125
"V39392",1,0.982160320188556,0.0473613352545837,0.0619028924859518
"V41931",2,0.971848450796598,0.0473619353572957,0.0619028924859518
"V9989",2,0.964307260314042,0.0473643865748235,0.0619042988695685
"V11374",2,0.971401119904956,0.0473681909384653,0.0619074736548795
"V25136",2,0.96439234936189,0.0473711303635826,0.0619095178642629
"V2520",1,0.975827389355479,0.0473744733714255,0.0619120893835018
"V609",1,0.973289942712217,0.0473980871869581,0.0619411512141009
"V21751",2,0.972137107262138,0.0474033493680239,0.0619462296223646
"V15326",2,0.972075842288464,0.0474106027571943,0.0619539097513674
"V10351",2,0.978177921000642,0.047425960737207,0.0619721798190187
"V14362",2,0.984474140097144,0.0474322234589075,0.0619785642671327
"V22973",2,0.9634117811091,0.0474403503335087,0.061987384118397
"V27551",1,0.969927317564187,0.0474421433521544,0.0619879276383731
"V31521",2,0.971274755407566,0.0474476962603299,0.0619932146983612
"V29976",1,0.966087404856176,0.0474489441123478,0.0619932146983612
"V5864",2,0.972180193490574,0.0474508111804225,0.0619938547463857
"V721",2,0.970413378018263,0.0474541237724867,0.0619963832603462
"V34321",2,0.959670786864605,0.0474596788755157,0.0620009970780398
"V33956",2,0.96940561466661,0.0474604100258824,0.0620009970780398
"V2284",2,0.972840707087202,0.047476722155229,0.0620199444871394
"V29162",2,0.972097058288523,0.0474776693774703,0.0620199444871394
"V10059",1,0.934780193055669,0.0474826386967725,0.0620224140680307
"V11195",1,0.986335160559151,0.0474832653999063,0.0620224140680307
"V29358",2,0.972883324749543,0.0474836933472518,0.0620224140680307
"V44474",2,0.965005183667741,0.047486725209509,0.0620245744923992
"V14801",2,0.972091929794952,0.0474894537886432,0.0620255542779209
"V33631",2,0.974453759644577,0.0474902311172458,0.0620255542779209
"V22444",1,0.961378975886911,0.047498423344955,0.0620344540248107
"V28934",2,0.978381397001823,0.0475046467623909,0.0620405302122164
"V44088",2,0.967615231082914,0.0475058321867131,0.0620405302122164
"V42275",3,0.97746901891837,0.0475090387736925,0.0620429179111624
"V35471",2,0.959492494631112,0.047511745463529,0.062044652665741
"V10760",1,0.962755658839834,0.0475146539647749,0.0620466508535722
"V42408",2,0.973516373592399,0.0475217334574594,0.0620528150505665
"V26446",1,0.971228729690174,0.0475230263169265,0.0620528150505665
"V5725",1,0.97400215176515,0.0475235099159898,0.0620528150505665
"V15726",2,0.973718023425623,0.0475282587572538,0.0620572156850499
"V11340",2,0.971488164532264,0.0475297907313502,0.0620574159518441
"V16981",2,0.963638486737823,0.0475327905332946,0.0620595326253337
"V39581",1,0.95845619241531,0.0475414785823181,0.0620690756223513
"V32230",2,0.964320016576144,0.0475452320799175,0.0620721758143123
"V29884",1,0.9779124667209,0.0475478390397113,0.0620737790195356
"V26508",1,0.94208753433225,0.0475527675892843,0.0620784128830008
"V26283",2,0.972458018137805,0.0475584262863233,0.0620826859427413
"V19888",2,0.974761194024555,0.0475596990390706,0.0620826859427413
"V34035",1,0.977245499211768,0.0475601782680314,0.0620826859427413
"V33369",1,0.982738975756239,0.0475631346844772,0.0620837813727084
"V6219",2,0.965393062735988,0.0475637758125202,0.0620837813727084
"V3145",1,0.975249255076811,0.0475672885171097,0.0620865661272818
"V32581",1,0.973298914514564,0.0475708257809415,0.0620877996288651
"V30936",2,0.977490630668167,0.0475709920959582,0.0620877996288651
"V9425",2,0.972727596150291,0.0475734590178914,0.0620892191496443
"V38716",3,0.982458400024634,0.0475791963516328,0.062094452123278
"V28671",2,0.974158412788536,0.0475815342802698,0.062094452123278
"V14260",1,0.958077677018468,0.0475818923376202,0.062094452123278
"V10799",1,0.97407033394877,0.047583277791056,0.062094452123278
"V23992",2,0.971540429819091,0.0475843656657692,0.062094452123278
